phish_id,A
7563260,107.172.188.111
7563261,104.21.45.123
7563261,172.67.213.228
7563271,142.250.207.78
7563272,104.21.35.31
7563272,172.67.212.76
7563283,204.93.196.245
7563284,192.185.93.240
7563288,192.185.93.240
7563289,31.14.22.170
7563292,91.209.70.137
7563298,91.209.70.137
7563310,134.70.144.1
7563311,132.148.242.206
7563312,104.21.45.166
7563312,172.67.216.168
7563313,216.137.184.250
7563324,185.220.186.5
7563327,81.88.52.18
7563333,95.154.242.111
7563342,108.179.252.43
7564510,104.18.6.145
7564510,104.18.7.145
7564577,155.94.144.10
7564578,68.66.226.111
7564621,104.21.42.3
7564621,172.67.197.222
7564629,172.66.45.5
7564629,172.66.46.251
7564630,208.109.25.247
7564639,104.247.73.101
7564645,103.118.159.35
7564651,142.250.207.78
7564655,162.222.225.172
7564670,134.70.144.1
7564684,192.185.190.33
7564686,81.88.52.18
7564687,104.18.6.145
7564687,104.18.7.145
7564869,199.102.48.194
7564874,199.102.48.194
7565138,192.64.82.118
7565585,138.128.170.10
7565711,104.21.58.172
7565711,172.67.162.79
7565739,192.254.235.247
7565760,142.250.207.78
7565764,103.53.42.17
7565765,23.22.144.165
7565765,23.22.52.7
7565765,3.216.88.24
7565765,3.219.96.23
7565781,184.154.13.122
7565803,103.118.32.38
7566442,155.94.144.10
7566493,185.199.108.153
7566493,185.199.109.153
7566493,185.199.110.153
7566493,185.199.111.153
7566498,185.199.108.153
7566498,185.199.109.153
7566498,185.199.110.153
7566498,185.199.111.153
